Date,Stock,liabilities,equity,total_assets,current_assets,current_liabilities,total_revenue,net_income,dividend,shares_outstanding,price
30-06-2016,Stock 96,773.2086098,748.8759426,1522.084552,902.1206894,814.5867116,418.35925,-69.87719802,0,1000444,84.02395913
29-07-2016,Stock 96,597.8312278,597.4858858,1195.317114,901.8875395,722.6195773,211.7014993,-65.66322872,0,1040861,84.00189708
31-08-2016,Stock 96,504.4412619,347.5522394,851.9935013,513.1126188,574.657511,452.7150098,122.1698592,26.89683909,1063889,83.75202842
30-09-2016,Stock 96,109.0033474,927.6930328,1036.69638,373.2500288,375.91369,716.8609639,23.38032753,6.179541623,1022361,84.14444811
31-10-2016,Stock 96,175.8811361,764.7780177,940.6591538,459.4559506,492.3870721,966.6495517,208.5907082,43.48195694,1092699,84.7065283
30-11-2016,Stock 96,197.6010654,248.5424204,446.1434858,237.1583437,237.8142381,862.2291721,-339.5709206,0,1096929,85.56065068
30-12-2016,Stock 96,566.5873335,973.9179293,1540.505263,646.6179191,609.3447403,716.7656616,129.7843761,33.14090422,1004704,84.52423143
31-01-2017,Stock 96,648.3041815,236.0908404,884.3950218,316.4562222,276.7610994,634.5291004,-253.2077579,0,1016658,84.8832861
28-02-2017,Stock 96,825.6242745,422.1865602,1247.810835,871.3929177,834.4484994,751.2932157,15.04315754,4.213412772,1085021,84.10870144
31-03-2017,Stock 96,160.7551447,466.1147017,626.8698464,342.9920394,368.1587373,795.2026338,158.1162905,41.51627165,1061899,84.2077721
28-04-2017,Stock 96,292.1905864,881.9101464,1174.100733,369.4647603,473.8548883,194.1179391,-85.65534268,0,1071654,84.99324721
31-05-2017,Stock 96,689.5842157,405.0186891,1094.602905,505.976219,651.4783873,301.5426687,-45.88595614,0,1007753,84.5282394
30-06-2017,Stock 96,666.7119604,505.9525886,1172.664549,764.8072049,767.7012679,339.0932364,-146.1552463,0,1068754,83.79302784
31-07-2017,Stock 96,341.6195027,361.7453526,703.3648553,235.3259878,200.3689401,391.3118434,33.74658386,9.115980649,1050547,82.90170402
31-08-2017,Stock 96,394.7352109,149.82594,544.5611509,367.6610911,431.6136737,285.3806278,86.0312407,20.81970769,1049358,83.22677062
29-09-2017,Stock 96,842.6794168,845.5896526,1688.269069,792.8445765,866.3811317,941.7860147,-367.1264645,0,1061103,83.69757
31-10-2017,Stock 96,934.9769626,300.9750849,1235.952047,568.6170543,698.6277176,498.9491265,139.9159969,30.63339398,1080657,82.92572329
30-11-2017,Stock 96,271.6043905,775.2303348,1046.834725,691.7245227,622.4957311,215.3972724,-89.33886153,0,1094214,82.93389624
29-12-2017,Stock 96,248.4837527,529.6312637,778.1150164,277.0625506,226.9326308,455.1016961,227.0776318,52.10239144,1002777,82.53543767
31-01-2018,Stock 96,279.0681812,679.2517115,958.3198928,741.4230918,933.6509545,801.8789149,224.9247292,49.16350922,1045162,83.59805202
28-02-2018,Stock 96,243.8677202,916.2963186,1160.164039,537.9595204,431.9154961,871.3837595,-307.3501898,0,1099238,84.54703464
30-03-2018,Stock 96,387.6857764,466.0310509,853.7168273,279.2695013,331.8311951,497.3106084,-173.5667009,0,1082210,84.29333759
30-04-2018,Stock 96,792.6615738,302.6147574,1095.276331,688.2912436,745.3776423,171.3692204,75.2182581,22.14199878,1092105,83.41646382
31-05-2018,Stock 96,131.3699698,935.4905239,1066.860494,441.7019277,394.5873442,669.5125037,189.5910457,51.50017917,1095934,83.68727108
29-06-2018,Stock 96,500.4866811,588.722798,1089.209479,546.095127,659.9988146,493.9897436,210.1684555,54.17983745,1004169,84.72071313
31-07-2018,Stock 96,978.5227259,366.884964,1345.40769,924.5664964,986.294079,559.0148098,107.9766543,28.9579527,1022900,85.78078082
31-08-2018,Stock 96,629.5545341,396.1903514,1025.744885,740.8714841,743.578002,477.4781083,-166.9966716,0,1007693,86.49046961
28-09-2018,Stock 96,205.0959583,857.6484809,1062.744439,605.3227327,485.4359962,298.5804041,77.61364111,22.06963225,1073972,85.98229482
31-10-2018,Stock 96,459.6409014,171.4639785,631.1048798,356.6840601,417.5305193,836.0600153,248.8217299,61.98180256,1031364,86.75752311
30-11-2018,Stock 96,151.0065576,704.3415406,855.3480982,504.7268908,570.9998673,820.0037078,149.6574231,43.78282501,1083599,87.71512399
31-12-2018,Stock 96,309.9391973,570.774367,880.7135643,693.8003915,825.5730268,956.618859,-30.71330444,0,1080688,88.7326022
31-07-2006,Stock 97,522.4222029,991.1892152,1513.611418,1140.131418,961.4840035,933.7560438,262.2188086,53.25818867,1000269,100
31-08-2006,Stock 97,328.3181087,837.7197474,1166.037856,464.151537,500.8541546,780.7182305,65.46519725,14.62341048,1056680,101.5446844
29-09-2006,Stock 97,161.4732707,416.9741425,578.4474131,309.0986967,350.0810956,298.2040353,-118.7744449,0,1086858,102.4020944
31-10-2006,Stock 97,313.46186,871.5402984,1185.002158,598.6022599,486.3196287,701.0732421,200.1024669,44.23546635,1024691,101.7443526
30-11-2006,Stock 97,582.2530595,633.711857,1215.964917,381.7529666,427.2413633,968.9419275,-439.3360005,0,1086133,102.709088
29-12-2006,Stock 97,210.2283918,200.4493769,410.6777687,288.1397067,285.414691,419.5078959,-97.64609352,0,1016417,101.6117515
31-01-2007,Stock 97,140.5717084,346.6327026,487.2044109,239.3643025,233.3714739,300.199113,-129.5474001,0,1000909,100.5771129
28-02-2007,Stock 97,760.5054134,322.143317,1082.64873,492.6219958,517.4765012,930.520037,110.5121034,27.11792268,1042773,99.45139061
30-03-2007,Stock 97,105.1273595,797.981411,903.1087706,626.3427034,626.2217259,299.9172282,-40.96538161,0,1024078,99.53294722
30-04-2007,Stock 97,433.8513276,367.5356975,801.3870251,398.3282733,320.8361463,200.8132798,93.88891767,22.32092553,1028865,99.26272278
31-05-2007,Stock 97,409.2475799,916.5331028,1325.780683,839.4376791,737.9580814,374.0541663,142.8672325,42.31802977,1029862,100.2546551
29-06-2007,Stock 97,977.090876,541.3655868,1518.456463,661.8309254,841.9984424,199.5577436,-22.60517372,0,1029472,101.7075578
31-07-2007,Stock 97,654.8444357,847.9875957,1502.832031,497.848127,590.9498981,367.2856771,69.76739415,14.95138449,1023292,101.507662
31-08-2007,Stock 97,987.1051652,153.8655781,1140.970743,615.1353928,583.5343312,278.5946895,52.85792369,15.7671105,1086447,101.8226467
28-09-2007,Stock 97,409.8141399,130.8943568,540.7084967,232.1721916,226.1875029,803.3315589,281.6237977,62.60414221,1015373,102.0739351
31-10-2007,Stock 97,823.1645892,659.495385,1482.659974,1180.725568,953.1766279,757.391923,-366.3386131,0,1054032,103.2731716
30-11-2007,Stock 97,962.6784875,455.276631,1417.955118,507.8012756,407.2302922,410.6289363,46.40835551,11.49089181,1038621,102.7218708
31-12-2007,Stock 97,815.4684988,540.0994568,1355.567956,749.2171022,889.0690731,394.728277,50.53905314,14.83728877,1019001,103.1998274
31-01-2008,Stock 97,366.5539519,955.0293733,1321.583325,688.3587069,564.0512198,722.4785695,-107.1577931,0,1077044,103.7527511
29-02-2008,Stock 97,925.2656779,233.358199,1158.623877,788.2895462,956.6363097,290.3952107,34.89847237,8.02665196,1082115,103.720592
31-03-2008,Stock 97,534.1504079,556.2587173,1090.409125,759.673689,902.5210584,233.5451701,63.12790186,18.81578802,1013533,103.655919
30-04-2008,Stock 97,927.2398516,228.7731309,1156.012983,392.8206655,369.7338252,108.8594799,-10.64153181,0,1012986,104.2572798
30-05-2008,Stock 97,353.7335095,426.8161924,780.549702,542.340548,594.9932077,834.0911844,379.5154646,98.4370647,1072115,103.8542197
30-06-2008,Stock 97,865.2826502,719.7812698,1585.06392,695.1121214,598.2291554,577.6780505,-106.649251,0,1096015,105.2034421
31-07-2008,Stock 97,813.0940054,527.0723569,1340.166362,665.4733473,676.6204315,928.7207036,-401.3169647,0,1053762,105.2457798
29-08-2008,Stock 97,406.8939562,850.8662354,1257.760192,754.6211716,916.3452726,291.4708993,-132.4147404,0,1094472,103.9706771
30-09-2008,Stock 97,289.3619067,757.1600932,1046.522,336.4254598,407.345843,332.4236967,-112.0856447,0,1079941,102.6835366
31-10-2008,Stock 97,658.4989807,894.1785176,1552.677498,1214.40601,1406.905298,111.6293767,-12.78120453,0,1084865,101.5175482
28-11-2008,Stock 97,751.0501987,898.1202931,1649.170492,1236.994701,1023.194759,780.6940441,196.4114597,53.66413175,1082929,100.7416305
31-12-2008,Stock 97,356.4534941,412.8246028,769.2780969,579.6587134,564.9189242,717.8793991,166.1159402,45.7461429,1052537,101.6015509
30-01-2009,Stock 97,913.4668533,604.9222923,1518.389146,799.9063551,818.4217861,349.3024875,-108.5817256,0,1062608,102.8386539
27-02-2009,Stock 97,806.0861425,933.8578546,1739.943997,741.8910337,870.943632,291.6124723,-103.0226082,0,1082296,102.5231582
31-03-2009,Stock 97,756.5349915,618.2081973,1374.743189,413.1628187,412.6969997,627.5417078,-55.55578015,0,1013372,101.6656119
30-04-2009,Stock 97,436.0267502,678.6807244,1114.707475,415.1469277,346.175503,378.8064643,-37.58599172,0,1084055,101.0200653
29-05-2009,Stock 97,363.6666262,755.0371341,1118.70376,854.997672,1069.856614,694.938943,-260.4591217,0,1064280,100.7239184
30-06-2009,Stock 97,704.7862876,129.0313289,833.8176166,470.6034775,535.2305063,757.2175357,-78.26469162,0,1092447,99.55156087
31-07-2009,Stock 97,733.8567837,189.4348223,923.291606,676.9658492,692.4094316,796.0981401,-41.4248781,0,1081608,98.16779587
31-08-2009,Stock 97,515.8534148,867.1029713,1382.956386,471.9093773,388.1949397,621.1856791,-284.2970745,0,1097825,97.11542997
30-09-2009,Stock 97,472.7801173,891.8847853,1364.664903,676.8095636,787.9386119,243.171607,-72.8118626,0,1012780,96.11865984
30-10-2009,Stock 97,139.6347678,942.1459156,1081.780683,327.8290003,389.9035559,479.2599885,163.7459724,34.96614149,1028377,95.21053278
30-11-2009,Stock 97,222.0374346,375.2670543,597.3044889,210.4200344,201.6042823,336.7093692,-122.7886219,0,1031547,95.63210139
31-12-2009,Stock 97,874.2715228,151.9424451,1026.213968,512.088985,517.1221036,336.7947936,154.6571018,45.5238173,1070375,95.09339269
29-01-2010,Stock 97,324.1879182,555.2231021,879.4110203,462.3102978,469.4746472,988.847029,-367.8769923,0,1008642,95.43933227
26-02-2010,Stock 97,226.6707553,666.7845812,893.4553365,545.266569,561.3560244,453.615554,22.98381676,5.340334471,1026834,94.41319003
31-03-2010,Stock 97,468.3573462,256.1851152,724.5424614,443.3045577,569.4802515,357.8188623,-64.1831846,0,1037169,94.51166201
30-04-2010,Stock 97,282.4296481,722.9678989,1005.397547,734.5396288,829.7459806,322.6674888,-81.33639055,0,1016611,93.78668906
31-05-2010,Stock 97,110.9319923,264.2620532,375.1940456,215.4283803,247.5861107,732.1365204,353.907579,88.88725518,1029585,93.01235829
30-06-2010,Stock 97,435.5946666,862.4413075,1298.035974,650.9045925,604.6865974,387.2866588,-169.6353307,0,1065682,94.52783469
30-07-2010,Stock 97,368.6149814,965.5658093,1334.180791,585.7803729,641.1229294,268.0442959,52.41631823,14.84837119,1095164,94.36242643
31-08-2010,Stock 97,328.7424318,504.4951101,833.2375419,514.9952915,631.7592214,504.7156582,226.3051437,53.65192994,1074904,94.89447802
30-09-2010,Stock 97,364.5232604,732.4984113,1097.021672,530.1185471,573.0067144,693.6198357,-112.038586,0,1053258,95.94854976
29-10-2010,Stock 97,466.0665375,837.6455486,1303.712086,450.2174743,497.5115816,282.8018837,31.48900668,8.104583545,1073274,95.74643561
30-11-2010,Stock 97,861.1545844,777.0454692,1638.200054,682.3396159,828.1042746,130.5626913,29.87257712,8.210361188,1050050,96.10650471
31-12-2010,Stock 97,638.7707808,589.8410524,1228.611833,659.6065704,618.2831863,785.0322928,-376.2494533,0,1058581,96.61328808
31-01-2011,Stock 97,787.0776608,220.4243068,1007.501968,661.3009491,623.0255506,784.956224,350.7758522,90.50301286,1057318,95.69470727
28-02-2011,Stock 97,921.9068171,485.9657657,1407.872583,790.6785421,638.2380909,363.7509849,86.15760831,20.65844283,1046895,96.48203318
31-03-2011,Stock 97,437.6319845,445.9275988,883.5595833,342.720166,286.3378886,210.2098588,59.22053585,17.68426007,1015308,97.4665834
29-04-2011,Stock 97,394.9869089,654.8975769,1049.884486,715.9293919,579.4640182,713.2221377,294.6741511,63.83215852,1041910,98.71707203
31-05-2011,Stock 97,790.2204641,653.3400369,1443.560501,962.2478158,962.2612919,810.5313771,-229.7619788,0,1016479,100.4567199
30-06-2011,Stock 97,435.8716917,354.6959658,790.5676575,510.0610205,443.7657001,271.178427,-21.21516081,0,1046901,100.1940659
29-07-2011,Stock 97,789.1462223,621.3903091,1410.536531,673.5823451,671.9841976,776.5400661,171.7931072,49.88442714,1030007,99.93307418
31-08-2011,Stock 97,883.373477,567.4258326,1450.79931,966.8654963,812.8615822,764.318632,-221.8607513,0,1005777,100.6853182
30-09-2011,Stock 97,949.8935718,660.9420157,1610.835588,499.3160522,495.2422917,634.8844456,68.15692673,14.20738059,1057175,100.2817518
31-10-2011,Stock 97,660.3462003,504.1280521,1164.474252,885.6642026,830.545446,294.0772315,-68.42284962,0,1065039,100.5504935
30-11-2011,Stock 97,147.0519246,128.24361,275.2955346,112.4484683,107.2041499,689.8377512,-24.52165239,0,1082622,100.171126
30-12-2011,Stock 97,649.6032889,667.6611504,1317.264439,739.6357556,646.6926642,405.5260059,-114.9027677,0,1045147,99.74623432
31-01-2012,Stock 97,215.0074338,933.5619251,1148.569359,726.0004278,931.6715889,910.904601,306.4262954,82.00080933,1007948,99.17393115
29-02-2012,Stock 97,375.2302758,700.6471302,1075.877406,473.5014408,557.2185773,760.0122672,325.8996542,85.64354604,1062165,100.004013
30-03-2012,Stock 97,631.1656122,256.3966547,887.5622669,426.7594529,547.6994203,699.7210435,167.7596272,42.20071269,1092247,101.399947
30-04-2012,Stock 97,896.3578458,705.1586008,1601.516447,1058.753797,1159.060028,127.5563601,51.21951368,11.40520879,1019261,102.2908347
31-05-2012,Stock 97,444.0786892,148.2677989,592.346488,356.2564107,438.053021,635.1886643,93.97962472,21.69873844,1025840,103.1041765
29-06-2012,Stock 97,380.2891499,854.1662357,1234.455386,916.6761079,734.617523,603.0635597,-296.8123778,0,1089216,103.6002025
31-07-2012,Stock 97,695.7230801,531.7435071,1227.466587,634.0046524,539.0256402,371.4752763,-148.6692925,0,1078056,102.9957144
31-08-2012,Stock 97,128.000936,990.2019703,1118.202906,569.1190706,541.4560575,685.4846037,337.9721047,98.79650451,1090907,102.2057303
28-09-2012,Stock 97,480.2173036,311.3425877,791.5598913,301.6155327,288.8545416,644.4325165,207.2938271,58.47621401,1056776,103.5124971
31-10-2012,Stock 97,525.9637332,239.0968645,765.0605976,521.0685833,570.9047108,664.4535495,50.01110442,12.79310664,1060896,105.0141877
30-11-2012,Stock 97,351.6138872,476.829056,828.4429432,513.3112001,499.796681,383.0620938,86.21340762,19.33281865,1063426,105.7854391
31-12-2012,Stock 97,131.1409718,114.6635425,245.8045143,186.1511232,222.5364224,532.1596373,-172.4839813,0,1034104,106.737543
31-01-2013,Stock 97,100.9179075,941.8441412,1042.762049,666.1550841,757.3116751,457.9187936,-226.2926843,0,1073978,105.4405522
28-02-2013,Stock 97,520.4433946,240.3300237,760.7734183,300.3606637,282.7268489,562.1055824,-121.2278239,0,1019625,104.0064375
29-03-2013,Stock 97,959.7527291,589.5469469,1549.299676,1160.153725,967.0816102,764.4818353,-233.6934731,0,1087886,102.865213
30-04-2013,Stock 97,201.0510558,221.3895228,422.4405786,134.273611,139.2864086,780.2055823,-250.754392,0,1071926,101.8805866
31-05-2013,Stock 97,880.5598144,726.4956141,1607.055428,1084.982826,1059.063781,743.7638982,0.829112941,0.236700737,1036112,100.2912283
28-06-2013,Stock 97,424.8842565,820.4127849,1245.297041,590.4311038,652.0433725,728.4807331,-68.62918034,0,1056865,100.2490976
31-07-2013,Stock 97,786.1196186,102.5439069,888.6635255,634.2024851,554.4415019,817.0829593,266.9094829,76.91395683,1045388,99.80085098
30-08-2013,Stock 97,328.9629872,783.661805,1112.624792,539.2738649,682.9521335,817.5616942,-30.65538836,0,1027254,100.2878413
30-09-2013,Stock 97,704.4721708,738.1646761,1442.636847,1071.98223,1342.471603,170.8890575,-43.41598089,0,1080827,99.98909643
31-10-2013,Stock 97,439.7510805,540.2599979,980.0110785,761.0851384,767.0599615,222.7555736,-25.53075216,0,1093331,99.23891242
29-11-2013,Stock 97,911.911637,203.519393,1115.43103,763.3219141,921.0200953,264.7382944,-33.50973008,0,1013503,98.6906194
31-12-2013,Stock 97,292.5960113,588.4800494,881.0760607,608.2468507,585.3905907,317.4710508,126.4109014,36.6818046,1026229,97.63159362
31-01-2014,Stock 97,560.1141303,484.8808725,1044.995003,383.6518177,380.8225469,381.5194283,-106.6600991,0,1060762,98.35692424
28-02-2014,Stock 97,419.6998553,505.6289297,925.3287849,606.9973245,711.222974,741.6803494,241.7184468,59.3538014,1028218,97.9757286
31-03-2014,Stock 97,170.2695956,761.891215,932.1608107,371.4099819,347.8889594,778.3296638,-57.72514991,0,1051640,98.74510121
30-04-2014,Stock 97,216.8228614,258.2541326,475.076994,236.0215122,242.8832642,828.3111684,29.45595597,8.742906928,1046326,98.75984577
30-05-2014,Stock 97,355.1228542,322.7298906,677.8527447,268.8958057,335.6426897,848.5671122,-407.8254174,0,1019322,99.30488567
30-06-2014,Stock 97,318.9525364,444.0282357,762.9807722,519.4765513,504.1980076,916.9082487,363.8302472,90.14156669,1096635,97.75750963
31-07-2014,Stock 97,300.3603999,708.1180944,1008.478494,598.156288,627.8344959,887.068782,-357.0224601,0,1008514,98.72066452
29-08-2014,Stock 97,150.5281393,550.3914595,700.9195987,456.346839,534.5830189,517.4733671,189.5712444,44.71457643,1005249,97.8795131
30-09-2014,Stock 97,840.6894211,551.7738815,1392.463303,520.3166652,561.9200092,238.4959008,42.03312153,11.67710003,1045516,98.54900077
31-10-2014,Stock 97,156.2256024,506.0638113,662.2894137,247.6372846,218.1096581,130.8459805,-65.05845569,0,1063076,99.20975076
28-11-2014,Stock 97,107.4142196,136.1320513,243.5462709,177.2344404,208.231077,918.8098894,223.4450681,45.35683719,1034741,98.90318768
31-12-2014,Stock 97,809.7176001,540.5588484,1350.276448,802.1491683,785.2143626,909.0862947,305.331332,66.0566567,1008084,100.1996931
30-01-2015,Stock 97,589.1445542,206.479046,795.6236002,484.2613006,461.1575543,678.4788044,-13.50673227,0,1010053,101.5621698
27-02-2015,Stock 97,588.0461864,268.3964173,856.4426037,635.5106165,781.1903614,166.6971976,12.0110857,3.053549264,1044621,101.5711871
31-03-2015,Stock 97,303.9741183,909.9580391,1213.932157,950.0327789,800.7553711,583.5026472,50.00365905,10.38267235,1054510,101.6857999
30-04-2015,Stock 97,791.8218364,680.9763376,1472.798174,610.3767203,547.7960329,536.4788894,-146.7167214,0,1039166,102.3872005
29-05-2015,Stock 97,495.205285,659.9205238,1155.125809,480.0333739,549.8870279,441.650233,105.6839578,24.62977097,1011387,102.057767
30-06-2015,Stock 97,773.1355569,881.3000201,1654.435577,1050.120677,1028.718403,215.5099469,-28.58572124,0,1094893,102.5274185
31-07-2015,Stock 97,260.4725506,126.3809625,386.8535131,156.9323571,136.2214262,233.8651276,-82.68945492,0,1040655,102.3498266
31-08-2015,Stock 97,733.9012785,786.0465642,1519.947843,888.2573196,877.0595629,118.0741183,45.83698348,9.409253534,1009367,101.5711546
